budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
18000000.0,Castle Rock Entertainment,United Kingdom,Kenneth Branagh,Drama,4770222.0,Hamlet,PG-13,1996-12-25,242.0,7.7,Kenneth Branagh,37000.0,William Shakespeare,1996
4100000.0,Rysher Entertainment,United States,Campbell Scott,Drama,12008376.0,Big Night,R,1996-06-20,109.0,7.3,Tony Shalhoub,18000.0,Stanley Tucci,1996
55000000.0,Constellation Entertainment,Germany,Stephen Hopkins,Adventure,38619405.0,The Ghost and the Darkness,R,1996-10-11,110.0,6.8,Michael Douglas,58000.0,William Goldman,1996
46000000.0,Fox 2000 Pictures,United States,Edward Zwick,Action,100860818.0,Courage Under Fire,R,1996-07-12,116.0,6.6,Denzel Washington,52000.0,Patrick Sheane Duncan,1996
26000000.0,Paramount Pictures,United States,Hugh Wilson,Comedy,181489203.0,The First Wives Club,PG,1996-06-20,103.0,6.4,Goldie Hawn,45000.0,Olivia Goldsmith,1996
9000000.0,New Line Cinema,United States,F. Gary Gray,Action,41590886.0,Set It Off,R,1996-11-06,123.0,6.9,Jada Pinkett Smith,15000.0,Takashi Bufford,1996
38000000.0,Walt Disney Pictures,United Kingdom,Henry Selick,Animation,28946127.0,James and the Giant Peach,PG,1996-04-12,79.0,6.7,Paul Terry,62000.0,Roald Dahl,1996
57000000.0,Universal Pictures,United States,Rob Cohen,Action,115267375.0,DragonHeart,PG-13,1996-05-31,103.0,6.5,Dennis Quaid,93000.0,Patrick Read Johnson,1996
55000000.0,Warner Bros.,United States,Stuart Baird,Action,121969216.0,Executive Decision,R,1996-03-15,133.0,6.4,Kurt Russell,52000.0,Jim Thomas,1996
15000000.0,Metro-Goldwyn-Mayer (MGM),United States,Jason Bloom,Comedy,13427615.0,Bio-Dome,PG-13,1996-01-12,88.0,4.4,Pauly Shore,26000.0,Adam Leff,1996
45000000.0,Hollywood Pictures,United States,Francis Ford Coppola,Comedy,58620973.0,Jack,PG-13,1996-08-09,113.0,5.8,Robin Williams,57000.0,James DeMonaco,1996
38000000.0,Hollywood Pictures,United States,Ridley Scott,Adventure,10292300.0,White Squall,PG-13,1996-02-02,129.0,6.6,Jeff Bridges,22000.0,Charles Gieg Jr.,1996
50000000.0,Twentieth Century Fox,United States,John Woo,Action,150270147.0,Broken Arrow,R,1996-02-09,108.0,6.0,John Travolta,93000.0,Graham Yost,1996
6000000.0,Miramax,United Kingdom,Douglas McGrath,Comedy,22231658.0,Emma,PG,1996-08-30,120.0,6.7,Gwyneth Paltrow,37000.0,Jane Austen,1996
50000000.0,3 Arts Entertainment,United States,Andrew Davis,Action,60209334.0,Chain Reaction,PG-13,1996-08-02,107.0,5.7,Keanu Reeves,49000.0,Arne Schmidt,1996
3000000.0,NDF International,United Kingdom,Mira Nair,Crime,4109095.0,Kama Sutra: A Tale of Love,Unrated,1997-02-28,114.0,6.0,Naveen Andrews,10000.0,Helena Kriel,1996
25000000.0,Twentieth Century Fox,United States,Nicholas Hytner,Drama,7343114.0,The Crucible,PG-13,1996-11-27,124.0,6.8,Daniel Day-Lewis,36000.0,Arthur Miller,1996
4000000.0,Castle Rock Entertainment,United States,Christopher Guest,Comedy,2923982.0,Waiting for Guffman,R,1997-01-31,84.0,7.5,Christopher Guest,28000.0,Christopher Guest,1996
4500000.0,Channel Four Films,United Kingdom,Mike Leigh,Comedy,13417292.0,Secrets & Lies,R,1997-02-28,136.0,8.0,Timothy Spall,39000.0,Mike Leigh,1996
80000000.0,Universal Pictures,United States,Rob Cohen,Action,159212469.0,Daylight,PG-13,1996-12-06,114.0,5.9,Sylvester Stallone,68000.0,Leslie Bohem,1996
67000000.0,New Line Cinema,United States,Walter Hill,Action,47267001.0,Last Man Standing,R,1996-06-20,101.0,6.4,Bruce Willis,54000.0,Ryûzô Kikushima,1996
25000000.0,Live Entertainment,United States,David Twohy,Mystery,14063331.0,The Arrival,PG-13,1996-05-31,115.0,6.2,Charlie Sheen,34000.0,David Twohy,1996
80000000.0,Touchstone Pictures,United States,Ron Howard,Action,309492681.0,Ransom,R,1996-11-08,121.0,6.7,Mel Gibson,121000.0,Cyril Hume,1996
12000000.0,Paramount Pictures,United States,Directors,Animation,63118386.0,Beavis and Butt-Head Do America,PG-13,1996-12-20,81.0,6.8,Mike Judge,53000.0,Mike Judge,1996
22000000.0,Columbia Pictures,United States,Carroll Ballard,Adventure,25143818.0,Fly Away Home,PG,1996-06-13,107.0,6.8,Jeff Daniels,24000.0,Bill Lishman,1996
45000000.0,New Regency Productions,United States,Ron Shelton,Comedy,53854588.0,Tin Cup,R,1996-08-16,135.0,6.4,Kevin Costner,47000.0,John Norville,1996
9000000.0,Polygram Filmed Entertainment,United States,David Hogan,Action,3793614.0,Barb Wire,R,1996-05-03,98.0,3.4,Pamela Anderson,26000.0,Chris Warner,1996
45000000.0,Paramount Pictures,Australia,Simon Wincer,Action,17323326.0,The Phantom,PG,1996-06-07,100.0,5.0,Billy Zane,33000.0,Lee Falk,1996
55000000.0,TriStar Pictures,United States,Tony Scott,Action,18626419.0,The Fan,R,1996-08-16,116.0,5.9,Robert De Niro,47000.0,Peter Abrahams,1996
20000000.0,Paramount Pictures,United States,John Schlesinger,Crime,26877589.0,Eye for an Eye,R,1996-01-12,101.0,6.2,Sally Field,14000.0,Erika Holzer,1996
1300000.0,Addis Wechsler Pictures,United States,Steve Buscemi,Comedy,749741.0,Trees Lounge,R,1996-10-11,95.0,7.1,Steve Buscemi,14000.0,Steve Buscemi,1996
36000000.0,Columbia Pictures,United States,Milos Forman,Biography,20300385.0,The People vs. Larry Flynt,R,1997-01-10,130.0,7.3,Woody Harrelson,90000.0,Scott Alexander,1996
3000000.0,The Kushner-Locke Company,United States,Matthew Bright,Comedy,295493.0,Freeway,R,1997-06-03,102.0,6.8,Reese Witherspoon,27000.0,Matthew Bright,1996
20000000.0,Interscope Communications,United States,Paul Michael Glaser,Comedy,18937262.0,Kazaam,PG,1996-07-17,93.0,3.0,Shaquille O'Neal,23000.0,Paul Michael Glaser,1996
31000000.0,Twentieth Century Fox,United States,David S. Ward,Comedy,37553752.0,Down Periscope,PG-13,1996-03-01,92.0,6.2,Kelsey Grammer,22000.0,Hugh Wilson,1996
29000000.0,Largo Entertainment,United States,Lee Tamahori,Crime,11526099.0,Mulholland Falls,R,1996-04-26,107.0,6.3,Nick Nolte,16000.0,Peter Dexter,1996
60000000.0,1492 Pictures,United States,Brian Levant,Adventure,129832389.0,Jingle All the Way,PG,1996-11-22,89.0,5.6,Arnold Schwarzenegger,95000.0,Randy Kornfield,1996
3500000.0,Good Machine,United States,Edward Burns,Comedy,9538948.0,She's the One,R,1996-08-23,96.0,6.0,Edward Burns,17000.0,Edward Burns,1996
5500000.0,Australian Film Finance Corporation (AFFC),Australia,Scott Hicks,Biography,35999081.0,Shine,PG-13,1997-02-14,105.0,7.7,Geoffrey Rush,52000.0,Jan Sardi,1996
25000000.0,Columbia Pictures,United States,Ringo Lam,Action,14502483.0,Maximum Risk,R,1996-06-13,101.0,5.5,Jean-Claude Van Damme,21000.0,Larry Ferguson,1996
5000000.0,Columbia Pictures,United States,John Sayles,Drama,12408986.0,Lone Star,R,1996-06-21,135.0,7.4,Chris Cooper,28000.0,John Sayles,1996
25000000.0,Warner Bros.,United Kingdom,Neil Jordan,Biography,11135803.0,Michael Collins,R,1996-10-25,133.0,7.2,Liam Neeson,30000.0,Neil Jordan,1996
32000000.0,Touchstone Pictures,United States,Jon Turteltaub,Drama,152036382.0,Phenomenon,PG,1996-07-03,123.0,6.4,John Travolta,76000.0,Gerald Di Pego,1996
12000000.0,Paramount Pictures,United States,Bronwen Hughes,Comedy,26570048.0,Harriet the Spy,PG,1996-07-10,100.0,5.9,Michelle Trachtenberg,9800.0,Louise Fitzhugh,1996
25530000.0,Universal Pictures,United States,Alan Shapiro,Adventure,20080020.0,Flipper,PG,1996-05-17,95.0,5.3,Paul Hogan,10000.0,Ricou Browning,1996
55000000.0,Hollywood Pictures,United States,Alan Parker,Biography,141047179.0,Evita,PG,1997-01-10,135.0,6.3,Madonna,34000.0,Tim Rice,1996
13000000.0,Universal City Studios,United States,Gilbert Adler,Comedy,5781045.0,Bordello of Blood,R,1996-08-16,87.0,5.4,Dennis Miller,14000.0,William M. Gaines,1996
18000000.0,Hollywood Pictures,United States,Rick Friedberg,Action,26960191.0,Spy Hard,PG-13,1996-05-24,81.0,5.4,Leslie Nielsen,37000.0,Jason Friedberg,1996
23000000.0,Scott Rudin Productions,United States,Jerry Zaks,Drama,12803305.0,Marvin's Room,PG-13,1997-02-28,98.0,6.7,Meryl Streep,26000.0,Scott McPherson,1996
45000000.0,Columbia Pictures,United States,Harold Ramis,Comedy,21075014.0,Multiplicity,PG-13,1996-07-17,117.0,6.1,Michael Keaton,31000.0,Chris Miller,1996
20000000.0,Miramax,United States,Woody Allen,Comedy,9759200.0,Everyone Says I Love You,R,1997-01-17,101.0,6.7,Woody Allen,36000.0,Woody Allen,1996
12000000.0,Paramount Pictures,United States,Arlene Sanford,Comedy,21440752.0,A Very Brady Sequel,PG-13,1996-08-23,90.0,5.8,Shelley Long,10000.0,Sherwood Schwartz,1996
13000000.0,Bad Bird Productions,United States,Tim Pope,Action,17917287.0,The Crow: City of Angels,R,1996-08-30,84.0,4.7,Vincent Perez,19000.0,James O'Barr,1996
3300000.0,Eleventh Street Production,United States,Julian Schnabel,Biography,3011195.0,Basquiat,R,1996-08-09,107.0,6.9,Jeffrey Wright,20000.0,Lech Majewski,1996
30000000.0,MDP Worldwide,Canada,Jean-Claude Van Damme,Action,57400547.0,The Quest,PG-13,1996-04-26,95.0,5.6,Jean-Claude Van Damme,25000.0,Frank Dux,1996
4000000.0,Dimension Films,United States,Director,Horror,9336886.0,Hellraiser: Bloodline,R,1996-03-08,85.0,5.1,Bruce Ramsay,20000.0,Peter Atkins,1996
500000.0,Pope Productions,United States,Lisa Krueger,Comedy,502313.0,Manny & Lo,R,1996-07-26,88.0,6.6,Scarlett Johansson,1900.0,Lisa Krueger,1996
50000000.0,Universal Pictures,United States,James Foley,Crime,22540359.0,The Chamber,R,1996-10-11,113.0,6.0,Chris O'Donnell,13000.0,John Grisham,1996
22000000.0,Recorded Picture Company (RPC),United States,Bob Rafelson,Crime,1094668.0,Blood and Wine,R,1997-02-21,101.0,6.0,Jack Nicholson,9400.0,Nick Villiers,1996
7000000.0,BBC Films,United Kingdom,Michael Winterbottom,Drama,409144.0,Jude,R,1996-10-18,123.0,6.9,Christopher Eccleston,10000.0,Hossein Amini,1996
25000000.0,Universal Pictures,United States,Ernest R. Dickerson,Action,22611954.0,Bulletproof,R,1996-06-06,84.0,5.8,Damon Wayans,36000.0,Joe Gayton,1996
8000000.0,Bruin Grip Services,United States,Larry Bishop,Comedy,107874.0,Mad Dog Time,R,1996-11-08,93.0,5.4,Michael J. Pollard,2700.0,Larry Bishop,1996
25000000.0,TriStar Pictures,United States,Richard Benjamin,Comedy,10082005.0,Mrs. Winterbourne,PG-13,1996-04-19,105.0,6.2,Shirley MacLaine,7100.0,Cornell Woolrich,1996
45000000.0,Warner Bros.,United States,John Gray,Action,20351264.0,The Glimmer Man,R,1996-10-04,91.0,5.4,Steven Seagal,19000.0,Kevin Brodbin,1996
60000000.0,Touchstone Pictures,United States,Jon Avnet,Drama,100688705.0,Up Close & Personal,PG-13,1996-03-01,124.0,6.2,Robert Redford,14000.0,Joan Didion,1996
44000000.0,Columbia Pictures,United States,Brian Gibson,Crime,22754725.0,The Juror,R,1996-02-02,118.0,5.7,Demi Moore,18000.0,George Dawes Green,1996
7000000.0,Miramax,United States,David O. Russell,Comedy,14702438.0,Flirting with Disaster,R,1996-04-12,92.0,6.7,Ben Stiller,18000.0,David O. Russell,1996
13000000.0,Geffen Pictures,United States,John Payson,Comedy,4619014.0,Joe's Apartment,PG-13,1996-07-26,80.0,5.5,Jerry O'Connell,13000.0,John Payson,1996
36000000.0,Castle Rock Entertainment,United States,Rob Reiner,Drama,13323144.0,Ghosts of Mississippi,PG-13,1997-01-03,130.0,6.7,Alec Baldwin,10000.0,Lewis Colick,1996
40000000.0,Mundy Lane Entertainment,United States,Penny Marshall,Comedy,48102795.0,The Preacher's Wife,PG,1996-12-13,123.0,5.6,Denzel Washington,11000.0,Robert Nathan,1996
5000000.0,Motion Picture Corporation of America (MPCA),United States,Eric Schaeffer,Comedy,2420162.0,If Lucy Fell,R,1996-03-08,92.0,4.9,Sarah Jessica Parker,3800.0,Eric Schaeffer,1996
7000000.0,Morgan Creek Entertainment,United States,Eric Red,Horror,1060264.0,Bad Moon,R,1996-11-01,80.0,5.8,Mariel Hemingway,6200.0,Wayne Smith,1996
17000000.0,New Regency Productions,United States,Arthur Hiller,Comedy,3325651.0,Carpool,PG,1996-08-23,89.0,5.0,Tom Arnold,4600.0,Don Rhymer,1996
35000000.0,Caravan Pictures,United States,Barbet Schroeder,Crime,8797839.0,Before and After,PG-13,1996-02-23,108.0,6.1,Meryl Streep,8500.0,Rosellen Brown,1996
3000000.0,Independent Pictures (II),United States,Alexander Payne,Comedy,285112.0,Citizen Ruth,R,1996-12-13,106.0,7.0,Laura Dern,7500.0,Alexander Payne,1996
38000000.0,Castle Rock Entertainment,United Kingdom,Michael Apted,Crime,17380126.0,Extreme Measures,R,1996-06-27,118.0,6.2,Hugh Grant,17000.0,Michael Palmer,1996
8000000.0,"Jackson/McHenry Company,The",United States,Martin Lawrence,Comedy,35599803.0,A Thin Line Between Love and Hate,R,1996-04-03,108.0,5.7,Martin Lawrence,4600.0,Martin Lawrence,1996
1300000.0,Cineville,United States,Dan Ireland,Biography,375757.0,The Whole Wide World,PG,1996-12-20,111.0,7.1,Vincent D'Onofrio,3500.0,Novalyne Price Ellis,1996
22000000.0,Rysher Entertainment,United States,Garry Marshall,Comedy,7138523.0,Dear God,PG,1996-11-01,112.0,5.4,Greg Kinnear,3700.0,Warren Leight,1996
8000000.0,Miramax,United States,Matt Reeves,Comedy,5656388.0,The Pallbearer,PG-13,1996-05-03,98.0,5.0,David Schwimmer,7700.0,Jason Katims,1996
15000000.0,New Line Cinema,United States,Farhad Mann,Action,2409225.0,Lawnmower Man 2: Beyond Cyberspace,PG-13,1996-01-12,93.0,2.5,Patrick Bergin,9000.0,Farhad Mann,1996
2300000.0,A Band Apart,United States,Reb Braddock,Comedy,49620.0,Curdled,R,1996-06-27,88.0,5.9,William Baldwin,4900.0,Reb Braddock,1996
30000000.0,Permut Presentations,United States,Steve Rash,Comedy,31387164.0,Eddie,PG-13,1996-05-31,100.0,5.2,Whoopi Goldberg,9300.0,Steve Zacharias,1996
25000000.0,New Line Cinema,Czech Republic,Steve Barron,Adventure,15094530.0,The Adventures of Pinocchio,G,1996-07-26,96.0,5.2,Martin Landau,5500.0,Sherry Mills,1996
40000000.0,Castle Rock Entertainment,United States,Harold Becker,Drama,20340204.0,City Hall,R,1996-02-16,111.0,6.2,Al Pacino,20000.0,Ken Lipper,1996
5000000.0,Renaissance Films,Ireland,Trevor Nunn,Comedy,588621.0,Twelfth Night,PG,1996-10-25,134.0,7.2,Helena Bonham Carter,5700.0,William Shakespeare,1996
47000000.0,NFH Productions,United States,Stephen Frears,Drama,12379402.0,Mary Reilly,R,1996-02-23,108.0,5.8,Julia Roberts,14000.0,Valerie Martin,1996
21500000.0,Peters Entertainment,United States,Peter Segal,Adventure,22313201.0,My Fellow Americans,PG-13,1996-12-20,101.0,6.5,Jack Lemmon,14000.0,E. Jack Kaplan,1996
39000000.0,Imagine Entertainment,United States,Jonathan Lynn,Comedy,37956793.0,Sgt. Bilko,PG,1996-03-29,93.0,5.8,Steve Martin,22000.0,Nat Hiken,1996
25000000.0,PVM Entertainment,United States,Phil Joanou,Drama,5009305.0,Heaven's Prisoners,R,1996-05-17,132.0,5.8,Alec Baldwin,5100.0,James Lee Burke,1996
12000000.0,Fox Searchlight Pictures,United States,Spike Lee,Comedy,4939939.0,Girl 6,R,1996-03-22,108.0,5.2,Theresa Randle,5900.0,Suzan-Lori Parks,1996
30000000.0,United Artists Pictures,United States,Howard Franklin,Comedy,8315693.0,Larger Than Life,PG,1996-11-01,93.0,5.6,Bill Murray,6900.0,Roy Blount Jr.,1996
25000000.0,Imagine Entertainment,United Kingdom,John Landis,Adventure,2491989.0,The Stupids,PG,1996-08-30,94.0,4.2,Tom Arnold,6500.0,James Marshall,1996
12500000.0,October Films,United States,Abel Ferrara,Crime,1227324.0,The Funeral,R,1996-11-01,99.0,6.6,Christopher Walken,8400.0,Nicholas St. John,1996
250000.0,.406 Production,United States,Steven Soderbergh,Comedy,10580.0,Schizopolis,Not Rated,1997-04-09,96.0,6.8,Steven Soderbergh,5300.0,Steven Soderbergh,1996
23000000.0,Castle Rock Entertainment,United States,Fraser C. Heston,Adventure,11829959.0,Alaska,PG,1996-08-14,109.0,5.8,Thora Birch,5200.0,Andy Burg,1996
16000000.0,Merchant Ivory Productions,United States,James Ivory,Biography,2021348.0,Surviving Picasso,R,1996-06-20,125.0,6.4,Anthony Hopkins,7000.0,Arianna Huffington,1996
19000000.0,CiBy 2000,France,Robert Altman,Crime,1356828.0,Kansas City,R,1996-08-16,116.0,6.3,Jennifer Jason Leigh,4500.0,Robert Altman,1996
25000000.0,Metro-Goldwyn-Mayer (MGM),United States,Kevin Hooks,Action,17193231.0,Fled,R,1996-07-19,98.0,5.4,Laurence Fishburne,8700.0,Preston A. Whitmore II,1996
18000000.0,Dino De Laurentiis Company,United States,John Dahl,Drama,2821671.0,Unforgettable,R,1996-02-23,117.0,6.0,Ray Liotta,5000.0,Bill Geddie,1996
5000000.0,Cappa Production,United States,Allison Anders,Comedy,660313.0,Grace of My Heart,R,1996-06-13,116.0,6.7,Illeana Douglas,3600.0,Allison Anders,1996
24000000.0,Longview Entertainment,United States,Bill Couturié,Comedy,4422380.0,Ed,PG,1996-03-15,94.0,2.7,Matt LeBlanc,8200.0,Ken Richards,1996
50000000.0,Polygram Filmed Entertainment,United States,David Fincher,Drama,109423648.0,The Game,R,1997-06-12,129.0,7.8,Michael Douglas,361000.0,John Brancato,1997
15000000.0,New Line Cinema,United States,Paul Thomas Anderson,Drama,43101594.0,Boogie Nights,R,1997-10-31,155.0,7.9,Mark Wahlberg,246000.0,Paul Thomas Anderson,1997
200000000.0,Twentieth Century Fox,United States,James Cameron,Drama,2201647264.0,Titanic,PG-13,1997-12-19,194.0,7.8,Leonardo DiCaprio,1100000.0,James Cameron,1997
93000000.0,Columbia Pictures,France,Luc Besson,Action,263920180.0,The Fifth Element,PG-13,1997-05-09,126.0,7.7,Bruce Willis,444000.0,Luc Besson,1997
16500000.0,Capella International,United States,Jay Roach,Adventure,67683989.0,Austin Powers: International Man of Mystery,PG-13,1997-05-02,89.0,7.0,Mike Myers,227000.0,Mike Myers,1997
62000000.0,Guild,France,Adrian Lyne,Drama,1071255.0,Lolita,R,1998-06-25,137.0,6.9,Jeremy Irons,54000.0,Vladimir Nabokov,1997
10000000.0,Miramax,United States,Gus Van Sant,Drama,225933435.0,Good Will Hunting,R,1998-01-09,126.0,8.3,Robin Williams,887000.0,Matt Damon,1997
105000000.0,TriStar Pictures,United States,Paul Verhoeven,Action,121214377.0,Starship Troopers,R,1997-11-07,129.0,7.2,Casper Van Dien,276000.0,Edward Neumeier,1997
57000000.0,Warner Bros.,Germany,Taylor Hackford,Drama,152944660.0,The Devil's Advocate,R,1997-10-17,144.0,7.5,Keanu Reeves,342000.0,Andrew Neiderman,1997
75000000.0,Touchstone Pictures,United States,Simon West,Action,224012234.0,Con Air,R,1997-06-06,115.0,6.9,Nicolas Cage,282000.0,Scott Rosenberg,1997
12000000.0,Miramax,United States,Quentin Tarantino,Crime,39673807.0,Jackie Brown,R,1997-12-25,154.0,7.5,Pam Grier,325000.0,Quentin Tarantino,1997
35000000.0,New Regency Productions,United States,Curtis Hanson,Crime,126216940.0,L.A. Confidential,R,1997-06-19,138.0,8.2,Kevin Spacey,544000.0,James Ellroy,1997
20000000.0,Melampo Cinematografica,Italy,Roberto Benigni,Comedy,230098753.0,Life Is Beautiful,PG-13,1997-12-20,116.0,8.6,Roberto Benigni,642000.0,Vincenzo Cerami,1997
90000000.0,Warner Bros.,United States,Robert Zemeckis,Drama,171120329.0,Contact,PG,1997-07-11,150.0,7.5,Jodie Foster,260000.0,James V. Hart,1997
90000000.0,Columbia Pictures,United States,Barry Sonnenfeld,Action,589390539.0,Men in Black,PG-13,1997-07-02,98.0,7.3,Tommy Lee Jones,529000.0,Lowell Cunningham,1997
32000000.0,Twentieth Century Fox,United States,Raja Gosnell,Action,79082515.0,Home Alone 3,PG,1997-12-12,102.0,4.5,Alex D. Linz,109000.0,John Hughes,1997
85000000.0,Columbia Pictures,United States,Wolfgang Petersen,Action,315156409.0,Air Force One,R,1997-07-25,124.0,6.5,Harrison Ford,185000.0,Andrew W. Marlowe,1997
125000000.0,Warner Bros.,United States,Joel Schumacher,Action,238235719.0,Batman & Robin,PG-13,1997-06-20,125.0,3.8,Arnold Schwarzenegger,238000.0,Bob Kane,1997
60000000.0,Golar Productions,United Kingdom,Paul W.S. Anderson,Horror,26673829.0,Event Horizon,R,1997-08-15,96.0,6.7,Laurence Fishburne,164000.0,Philip Eisner,1997
85000000.0,Walt Disney Pictures,United States,Ron Clements,Animation,252712101.0,Hercules,G,1997-06-27,93.0,7.3,Tate Donovan,212000.0,Ron Clements,1997
116000000.0,Universal Pictures,United States,Roger Donaldson,Action,178127760.0,Dante's Peak,PG-13,1997-02-07,108.0,6.0,Pierce Brosnan,85000.0,Leslie Bohem,1997
73000000.0,Universal Pictures,United States,Steven Spielberg,Action,618638999.0,The Lost World: Jurassic Park,PG-13,1997-05-23,129.0,6.6,Jeff Goldblum,388000.0,Michael Crichton,1997
24000000.0,Dimension Films,United States,Wes Craven,Horror,172363301.0,Scream 2,R,1997-12-12,120.0,6.2,Neve Campbell,161000.0,Kevin Williamson,1997
80000000.0,Permut Presentations,United States,John Woo,Action,245676146.0,Face/Off,R,1997-06-27,138.0,7.2,John Travolta,357000.0,Mike Werb,1997
50000000.0,TriStar Pictures,United States,James L. Brooks,Comedy,314178011.0,As Good as It Gets,PG-13,1997-12-25,139.0,7.7,Jack Nicholson,282000.0,Mark Andrus,1997
36000000.0,Columbia Pictures,United States,Andrew Niccol,Drama,12532777.0,Gattaca,PG-13,1997-10-24,106.0,7.8,Ethan Hawke,287000.0,Andrew Niccol,1997
40000000.0,Constellation Entertainment,United States,Francis Ford Coppola,Crime,45916769.0,The Rainmaker,PG-13,1997-11-21,135.0,7.2,Matt Damon,68000.0,John Grisham,1997
